Year,State,Constituency,Name,Party,Votes,State-code,Constituency-code
2009,MAHARASHTRA,NASHIK,BHARAT HIRAMAN PARDESHI,IND,4362,S13,21
2009,MAHARASHTRA,NASHIK,KAILAS MADHUKAR CHAVAN,IJP,2355,S13,21
2009,MAHARASHTRA,NASHIK,AD. GULVE RAMNATH SANTUJI,IND,1605,S13,21
2009,MAHARASHTRA,NASHIK,DATTU GONYA GAIKWAD,IND,1468,S13,21
2009,MAHARASHTRA,NASHIK,PRAVINCHANDRA DATTARAM DETHE,IND,1462,S13,21
2009,MAHARASHTRA,NASHIK,RAYATE VIJAY SAKHARAM ( RAYATE SIR),HJP,1430,S13,21
2009,MAHARASHTRA,OSMANABAD,PATIL PADAMSINHA BAJIRAO,NCP,408840,S13,40
2009,MAHARASHTRA,OSMANABAD,GAIKWAD RAVINDRA VISHWANATH,SHS,402053,S13,40
2009,MAHARASHTRA,OSMANABAD,DIVAKAR YASHWANT NAKADE,BSP,28045,S13,40
2009,MAHARASHTRA,OSMANABAD,PAWAR HARIDAS MANIKRAO,IND,9496,S13,40
2009,MAHARASHTRA,OSMANABAD,DADASAHEB SHANKARRAO JETITHOR,IND,8567,S13,40
2009,MAHARASHTRA,OSMANABAD,YEVATE-PATIL SHRIMANT,IND,8513,S13,40
2009,MAHARASHTRA,OSMANABAD,RAJENDRA PANDITRAO HIPPERGEKAR,KKJHS,6730,S13,40
2009,MAHARASHTRA,OSMANABAD,NITURE ARUN BHAURAO,IND,6696,S13,40
2009,MAHARASHTRA,OSMANABAD,JAGTAP BHAGWAN DADARAO,BBM,5800,S13,40
2009,MAHARASHTRA,OSMANABAD,SANDIPAN RAMA ZOMBADE,IND,4877,S13,40
2009,MAHARASHTRA,OSMANABAD,MUNDHE PATIL PADAMSINHA VIJAYSINHA,IND,3657,S13,40
2009,MAHARASHTRA,OSMANABAD,BANSODE GUNDERAO SHIVRAM,RSPS,3550,S13,40
2009,MAHARASHTRA,OSMANABAD,CHAVAN BABU VITHOBA,IND,3221,S13,40
2009,MAHARASHTRA,OSMANABAD,BABA FAIJODDIN SHAIKH,NELU,3036,S13,40
2009,MAHARASHTRA,OSMANABAD,ANGARSHA SALIM BABULAL,IND,2999,S13,40
2009,MAHARASHTRA,OSMANABAD,PATEL HASHAM ISMAIL,IND,2783,S13,40
2009,MAHARASHTRA,OSMANABAD,CHANDANE PINTU PANDURANG,IND,2515,S13,40
2009,MAHARASHTRA,OSMANABAD,TAWADE PRAKASH TANAJIRAO,KM,2419,S13,40
2009,MAHARASHTRA,OSMANABAD,GAIKWAD UMAJI PANDURANG,IND,1992,S13,40
2009,MAHARASHTRA,OSMANABAD,MUJAWAR SHAHABUDDIN NABIRASUL,PRCP,1905,S13,40
2009,MAHARASHTRA,OSMANABAD,TARKASE DHANANJAY MURLIDHAR,ABHM,1681,S13,40
2009,MAHARASHTRA,OSMANABAD,PATIL MAHADEO DNYANDEO,IND,1567,S13,40
2009,MAHARASHTRA,OSMANABAD,BHOSLE REVAN VISHWANATH,JD(S),1439,S13,40
2009,MAHARASHTRA,OSMANABAD,BALAJI BAPURAO TUPSUNDARE,IND,1119,S13,40
2009,MAHARASHTRA,OSMANABAD,ADV. BHAUSAHEB ANIL BELURE (BEMBLIKAR),IND,1047,S13,40
2009,MAHARASHTRA,PALGHAR,JADHAV BALIRAM SUKUR,BVA,223234,S13,22
2009,MAHARASHTRA,PALGHAR,ADV. CHINTAMAN VANGA,BJP,210874,S13,22
2009,MAHARASHTRA,PALGHAR,SHINGDA DAMODAR BARKU,INC,160570,S13,22
2009,MAHARASHTRA,PALGHAR,KOM LAHANU SHIDVA,CPM,92224,S13,22
2009,MAHARASHTRA,PALGHAR,PANDURANG JETHYA PARADHI,IND,20363,S13,22
2009,MAHARASHTRA,PALGHAR,DALAVI BHASKAR LADKU,BSP,9741,S13,22
2009,MAHARASHTRA,PALGHAR,DR. KASHIRAM MAHADU DHONDAGA,IND,7968,S13,22
2009,MAHARASHTRA,PALGHAR,CHANDRAKANT BALU PHUPANE,BBM,7613,S13,22
2009,MAHARASHTRA,PARBHANI,ADV. DUDHGAONKAR GANESHRAO NAGORAO,SHS,385387,S13,17
2009,MAHARASHTRA,PARBHANI,WARPUDKAR SURESH AMBADASRAO,NCP,319969,S13,17
2009,MAHARASHTRA,PARBHANI,RAJSHRI BABASAHEB JAMAGE,BSP,64611,S13,17
2009,MAHARASHTRA,PARBHANI,MULE BABAN DATTARAO,RSPS,11861,S13,17
2009,MAHARASHTRA,PARBHANI,RATHOD RAMRAO DHANSING SIR,IND,10718,S13,17
2009,MAHARASHTRA,PARBHANI,SAYYAD EKRAMODDIN SAYYAD MUNIRODDIN,LVKP,9198,S13,17
2009,MAHARASHTRA,PARBHANI,BHAND GANGADHAR SAKHARAM,BBM,8677,S13,17
2009,MAHARASHTRA,PARBHANI,KACHOLE MANAVENDRA SAWALARAM,STBP,8496,S13,17
2009,MAHARASHTRA,PARBHANI,SHINDE LAXMAN EKANATH,IND,8077,S13,17
2009,MAHARASHTRA,PARBHANI,SALVE SUDHAKAR UMAJI,IND,7418,S13,17
2009,MAHARASHTRA,PARBHANI,JAMEEL AHMED SK. AHMED,IND,5638,S13,17
2009,MAHARASHTRA,PARBHANI,AJIM AHMED KHAN AJIJ KHAN,DESEP,5443,S13,17
2009,MAHARASHTRA,PARBHANI,KALE VYANKATRAO BHIMRAO,KM,5419,S13,17
2009,MAHARASHTRA,PARBHANI,DR. DESHMUKH KISHANRAO JANARDHANRAO (EX-SERVICEMAN),IND,4402,S13,17
2009,MAHARASHTRA,PARBHANI,ASAD BIN ABDULLAHA BIN,IND,3641,S13,17
2009,MAHARASHTRA,PARBHANI,NAMDEV LIMBAJI KACHAVE,KKJHS,3498,S13,17
2009,MAHARASHTRA,PARBHANI,RUMALE TUKARAM DHONDIBA,PRCP,3059,S13,17
2009,MAHARASHTRA,PARBHANI,SAMAR GORAKHNATH PAWAR,IND,3027,S13,17
2009,MAHARASHTRA,PARBHANI,ASHOKRAO BABARAO AMBHORE,ANC,2187,S13,17
2009,MAHARASHTRA,PUNE,KALMADI SURESH,INC,279973,S13,34
2009,MAHARASHTRA,PUNE,ANIL SHIROLE,BJP,254272,S13,34
2009,MAHARASHTRA,PUNE,SHIROLE RANJEET SHRIKANT,MNS,75930,S13,34
2009,MAHARASHTRA,PUNE,D S K ALIAS D.S.KULKARNI,BSP,62981,S13,34
2009,MAHARASHTRA,PUNE,ARUN BHATIA,PG,30340,S13,34
2009,MAHARASHTRA,PUNE,KHAN AMANULLA MOHMOD AL,IND,3088,S13,34
2009,MAHARASHTRA,PUNE,GULAB TATYA WAGHMODE,BBM,2354,S13,34
2009,MAHARASHTRA,PUNE,KAMTAM ISWAR SAMBHAYYA,IND,2224,S13,34
2009,MAHARASHTRA,PUNE,VIKRAM NARENDRA BOKE,IND,2172,S13,34
2009,MAHARASHTRA,PUNE,BALU ALIAS ANIL SHIROLE,IND,2158,S13,34
2009,MAHARASHTRA,PUNE,KULKARNI KAUSTUBH SHASHIKANT,IND,2013,S13,34
2009,MAHARASHTRA,PUNE,SANGHARSH ARUN APTE,PRCP,1417,S13,34
2009,MAHARASHTRA,PUNE,TATYA ALIAS NARAYAN SHANKAR WAMBHIRE,IND,1130,S13,34
2009,MAHARASHTRA,PUNE,RAJENDRA BHAGAT ALIAS JITU BHAI,IND,890,S13,34
2009,MAHARASHTRA,PUNE,KHAN NISSAR TAJ AHMAD,IND,829,S13,34
2009,MAHARASHTRA,PUNE,BAGADE SACHIN MARUTI,IND,803,S13,34
2009,MAHARASHTRA,PUNE,VINOD ANAND SINH,PTSS,802,S13,34
2009,MAHARASHTRA,PUNE,SHINDE RAJENDRA BABURAO,IND,801,S13,34
2009,MAHARASHTRA,PUNE,SAVITA HAJARE,PPOI,747,S13,34
2009,MAHARASHTRA,PUNE,ASHOK GANPAT PALKHE ALIAS SUTAR,IND,708,S13,34
2009,MAHARASHTRA,PUNE,DATTATRAYA GANESH TALGERI,IND,695,S13,34
2009,MAHARASHTRA,PUNE,CHOURE VILAS CHINTAMAN,IND,693,S13,34
2009,MAHARASHTRA,PUNE,SANTOSH ALIAS SOMNATH KALU PAWAR,IND,659,S13,34
2009,MAHARASHTRA,PUNE,ADAGALE BHAUSAHEB RAMCHANDRA,IND,645,S13,34
2009,MAHARASHTRA,PUNE,BHAGWAT RAGHUNATH KAMBLE,IND,628,S13,34
2009,MAHARASHTRA,PUNE,BAGBAN JAVED KASIM,IUML,606,S13,34
2009,MAHARASHTRA,PUNE,SHAIKH ALTAF KARIM,IND,595,S13,34
2009,MAHARASHTRA,PUNE,SARDESAI KISHORKUMAR RAGHUNATH,IND,587,S13,34
2009,MAHARASHTRA,PUNE,CHOUDHARI SUNIL GULABRAO,IND,569,S13,34
2009,MAHARASHTRA,PUNE,TAMBOLI SHABBIR SAJJANBHAI,IND,561,S13,34
2009,MAHARASHTRA,PUNE,AJAY VASANT PAITHANKAR,IND,534,S13,34
2009,MAHARASHTRA,PUNE,BHARAT MANOHAR GAVALI,IND,518,S13,34
2009,MAHARASHTRA,PUNE,P. K. CHAVAN,IND,503,S13,34
2009,MAHARASHTRA,PUNE,ADV.SUBHASH NARHAR GODSE,IND,476,S13,34
2009,MAHARASHTRA,PUNE,VIKRAMADITYA OMPRAKASH DHIMAN,RSPS,451,S13,34
2009,MAHARASHTRA,PUNE,SHRIKANT MADHUSUDAN JAGTAP,IND,289,S13,34
2009,MAHARASHTRA,RAIGAD,ANANT GEETE,SHS,413546,S13,32
2009,MAHARASHTRA,RAIGAD,BARRISTER A.R. ANTULAY,INC,267025,S13,32
2009,MAHARASHTRA,RAIGAD,ADV. PRAVIN MADHUKAR THAKUR,IND,39159,S13,32
2009,MAHARASHTRA,RAIGAD,SUNIL BHASKAR NAIK,IND,22200,S13,32
2009,MAHARASHTRA,RAIGAD,MOHITE KIRAN BABURAO,BSP,13053,S13,32
2009,MAHARASHTRA,RAIGAD,DR. SIDDHARTH PATIL,IND,8559,S13,32
2009,MAHARASHTRA,RAIGAD,EKANATH ARJUN PATIL,RSPS,3824,S13,32
2009,MAHARASHTRA,RAMTEK,WASNIK MUKUL BALKRISHNA,INC,311614,S13,9
2009,MAHARASHTRA,RAMTEK,TUMANE KRUPAL BALAJI,SHS,294913,S13,9
2009,MAHARASHTRA,RAMTEK,PRAKASHBHAU KISHAN TEMBHURNE,BSP,62238,S13,9
2009,MAHARASHTRA,RAMTEK,KUMBHARE SULEKHA NARAYAN,BREM,41376,S13,9
2009,MAHARASHTRA,RAMTEK,DHONE ANIL,IND,11797,S13,9
2009,MAHARASHTRA,RAMTEK,ADV. DUPARE ULHAS SHALIKRAM,IND,6860,S13,9
2009,MAHARASHTRA,RAMTEK,NANDKISHOR SADHUJI DONGRE,GGP,5161,S13,9
2009,MAHARASHTRA,RAMTEK,ADV. YUVRAJ ANANDRAOJI BAGDE,IND,4706,S13,9
2009,MAHARASHTRA,RAMTEK,KHUSHAL UDARAMJI TUMANE,IND,4047,S13,9
2009,MAHARASHTRA,RAMTEK,ASHISH ARUN NAGARARE,IND,2976,S13,9
2009,MAHARASHTRA,RAMTEK,SANDIP SHESHRAO GAJBHIYE,GMS,2916,S13,9
2009,MAHARASHTRA,RAMTEK,SURESH MANGALDAS BORKAR,IND,2693,S13,9
2009,MAHARASHTRA,RAMTEK,BARWE MADHUKAR DOMAJI,IND,2637,S13,9
2009,MAHARASHTRA,RAMTEK,MAYATAI CHAWRE (UTWAL),SP,2117,S13,9
2009,MAHARASHTRA,RAMTEK,DESHPANDE SANJAY SAOJI,HJP,1919,S13,9
2009,MAHARASHTRA,RAMTEK,SEEMA JEEVAN RAMTEKE,DESEP,1871,S13,9
2009,MAHARASHTRA,RAMTEK,NAGARKAR PRASHANT HANSRAJ,BBM,1401,S13,9
2009,MAHARASHTRA,RAMTEK,BAGDE SUJEET WASUDEORAO,JD(S),1237,S13,9
2009,MAHARASHTRA,RAMTEK,PROF. BORKAR PRADIP DARYAV,RP(K),1147,S13,9
2009,MAHARASHTRA,RAMTEK,VIKAS RAJARAM DAMLE,RPI(KH),1086,S13,9
2009,MAHARASHTRA,RATNAGIRI,DR.NILESH NARAYAN RANE,INC,353915,,
2009,MAHARASHTRA,RATNAGIRI,SURESH PRABHAKAR PRABHU,SHS,307165,,
2009,MAHARASHTRA,RATNAGIRI,SURENDRA BORKAR,IND,18858,,
2009,MAHARASHTRA,RATNAGIRI,PARULEKAR JAYENDRA SHRIPAD,BSP,15469,,
2009,MAHARASHTRA,RATNAGIRI,AJAY ALIAS AABA DADA JADHAV,KKJHS,7405,,
2009,MAHARASHTRA,RATNAGIRI,SIRAJ ABDULLA KAUCHALI,BBM,6587,,
2009,MAHARASHTRA,RATNAGIRI,KHALAPE AKBAR MAHAMMAD,IND,4516,,
2009,MAHARASHTRA,RATNAGIRI,VILASRAO KHANVILKAR,ABHM,2448,,
2009,MAHARASHTRA,RATNAGIRI,RAJESH PURUSHOTTAM SURVE,RSPS,2358,,
2009,MAHARASHTRA,RAVER,HARIBHAU MADHAV JAWALE,BJP,328843,S13,4
2009,MAHARASHTRA,RAVER,ADV. RAVINDRA PRALHADRAO PATIL,NCP,300625,S13,4
2009,MAHARASHTRA,RAVER,PATIL SURESH CHINDHU,BSP,33641,S13,4
2009,MAHARASHTRA,RAVER,TELI SHAIKH ISMAIL HAJI HASAN,BBM,11510,S13,4
2009,MAHARASHTRA,RAVER,SUJATA IBRAHIM TADAVI,IND,6267,S13,4
2009,MAHARASHTRA,RAVER,SANJAY PRALADH KANDELKAR,IND,5692,S13,4
2009,MAHARASHTRA,RAVER,VIVEK SHARAD PATIL,IND,5679,S13,4
2009,MAHARASHTRA,RAVER,D.D. WANI (PHOTOGRAPHER) (DYNESHWAR DIWAKAR WANI),IND,4512,S13,4
2009,MAHARASHTRA,RAVER,KOLI SANTOSH GOKUL,IND,3196,S13,4
2009,MAHARASHTRA,RAVER,SHAIKH RAMJAN SHAIKH KARIM,IND,3196,S13,4
2009,MAHARASHTRA,RAVER,IQBAL ALAUDDIN TADVI,IND,2560,S13,4
2009,MAHARASHTRA,RAVER,MORE HIRAMAN BHONAJI,IND,2558,S13,4
2009,MAHARASHTRA,RAVER,MOHD. MUNAWWAR MOHD. HANIF,IND,1912,S13,4
2009,MAHARASHTRA,RAVER,FIRKE SURESH KACHARU EX ACP (CRPF),IND,1731,S13,4
2009,MAHARASHTRA,RAVER,SHIVAVEER DNYANESHWAR VITTHAL AMALE URPH AMALE SARKAR,SVRP,1704,S13,4
2009,MAHARASHTRA,RAVER,MAKBUL FARID SK.,IND,1650,S13,4
2009,MAHARASHTRA,RAVER,BAPU SAHEBRAO SONAWANE,PRCP,1630,S13,4
2009,MAHARASHTRA,RAVER,MARATHE BHIMRAO PARBAT,KM,1589,S13,4
2009,MAHARASHTRA,RAVER,UTTAM KASHIRAM INGALE,IND,1511,S13,4
2009,MAHARASHTRA,SANGLI,PRATIK PRAKASHBAPU PATIL,INC,378620,S13,44
2009,MAHARASHTRA,SANGLI,AJITRAO SHANKARRAO GHORPADE,IND,338837,S13,44
2009,MAHARASHTRA,SANGLI,PATEL M.JAVED M. YUSUF,BSP,11793,S13,44
2009,MAHARASHTRA,SANGLI,ASHOK DNYANU MANE(BHAU),STBP,8080,S13,44
2009,MAHARASHTRA,SANGLI,SIDDHESHWAR SHIVAPPA BHOSALE,IND,7328,S13,44
2009,MAHARASHTRA,SANGLI,ANSARI SHABBIR AHEMAD,IND,5221,S13,44
2009,MAHARASHTRA,SANGLI,VAGARE MARUTI MURA,IND,4958,S13,44
2009,MAHARASHTRA,SANGLI,MAHADEO ANNA WAGHAMARE,RSPS,4798,S13,44
2009,MAHARASHTRA,SANGLI,SHAMRAO PIRAJI KADAM,IND,3926,S13,44
2009,MAHARASHTRA,SANGLI,PANDHARE DATTATRAYA PANDURANG,IND,2906,S13,44
2009,MAHARASHTRA,SANGLI,PRAVIN BHAGAWAN KAVATHEKAR ALIAS JIWA MAHALE,IND,2887,S13,44
2009,MAHARASHTRA,SANGLI,GANAPATI TUKARAM KAMBLE ALIAS G.T. KAMBLE,IND,2588,S13,44
2009,MAHARASHTRA,SANGLI,MULANI BALEKHAN USMAN,IND,2525,S13,44
2009,MAHARASHTRA,SANGLI,MANOHAR BALKRISHNA KHEDKAR,BBM,2363,S13,44
2009,MAHARASHTRA,SATARA,BHONSLE SHRIMANT CHH. UDYANRAJE PRATAPSINHMAHARAJ,NCP,532583,S13,45
2009,MAHARASHTRA,SATARA,PURUSHOTTAM BAJIRAO JADHAV,SHS,235068,S13,45
2009,MAHARASHTRA,SATARA,CHAVAN PRASHANT VASANT,BSP,25112,S13,45
2009,MAHARASHTRA,SATARA,ALANKRITA ABHIJIT AWADE-BICHUKALE,IND,12662,S13,45
2009,MAHARASHTRA,SATARA,BHAUSAHEB GANGARAM WAGH,RSPS,11221,S13,45
2009,MAHARASHTRA,SHIRDI,WAKCHAURE BHAUSAHEB RAJARAM,SHS,359921,S13,38
2009,MAHARASHTRA,SHIRDI,ATHAWALE RAMDAS BANDU,RPI(A),227170,S13,38
2009,MAHARASHTRA,SHIRDI,RUPWATE PREMANAND DAMODAR,IND,22787,S13,38
2009,MAHARASHTRA,SHIRDI,KACHARU NAGU WAGHMARE,BSP,8408,S13,38
2009,MAHARASHTRA,SHIRDI,SANDIP BHASKAR GHOLAP,IND,7874,S13,38
2009,MAHARASHTRA,SHIRDI,VAIRAGAR SUDHIR NATHA,IND,6326,S13,38
2009,MAHARASHTRA,SHIRDI,WAGH GANGADHAR RADHAJI,IND,6295,S13,38
2009,MAHARASHTRA,SHIRDI,DHOTRE SUCHIT CHINTAMAN,KM,6052,S13,38
2009,MAHARASHTRA,SHIRDI,LONDHE SHARAD LAXMAN,IND,4626,S13,38
2009,MAHARASHTRA,SHIRDI,BAGUL BALU DASHARATH,IND,2249,S13,38
2009,MAHARASHTRA,SHIRDI,RAKSHE ANNASAHEB EKNATH,IND,2040,S13,38
2009,MAHARASHTRA,SHIRDI,ADHAGALE RAJENDRA NAMDEO,IND,1923,S13,38
2009,MAHARASHTRA,SHIRDI,MEDHE PRAFULLAKUMAR MURALIDHAR,IND,1889,S13,38
2009,MAHARASHTRA,SHIRDI,KAMBLE RAMESH ANKUSH,IND,1690,S13,38
2009,MAHARASHTRA,SHIRDI,GAIKWAD APPASAHEB GANGADHAR,IND,1584,S13,38
2009,MAHARASHTRA,SHIRDI,SATISH BALASAHEB PALGHADMAL,PRCP,1567,S13,38
2009,MAHARASHTRA,SHIRDI,SABLE ANIL DAMODAR,IND,1480,S13,38
2009,MAHARASHTRA,SHIRUR,ADHALRAO SHIVAJI DATTATRAY,SHS,482563,S13,36
2009,MAHARASHTRA,SHIRUR,VILAS VITHOBA LANDE,NCP,303952,S13,36
2009,MAHARASHTRA,SHIRUR,ZAGADE YASHWANT SITARAM,BSP,17439,S13,36
2009,MAHARASHTRA,SHIRUR,LANDE VILAS MHATARBA,IND,14196,S13,36
2009,MAHARASHTRA,SHIRUR,RAM DHARMA DAMBALE,IND,4541,S13,36
2009,MAHARASHTRA,SHIRUR,PALLAVI MOHAN HARSHE,PRCP,4330,S13,36
2009,MAHARASHTRA,SHIRUR,SHELAR DNYANOBA SHRIPATI,RPPI,3894,S13,36
2009,MAHARASHTRA,SHIRUR,KALURAM RAGHUNATH TAPKIR,IND,2978,S13,36
2009,MAHARASHTRA,SHIRUR,KARANDE CHANGDEO NAMDEO,IND,2227,S13,36
2009,MAHARASHTRA,SHIRUR,SURESH MULCHAND KANKARIA (MAMA),RSPS,1531,S13,36
2009,MAHARASHTRA,SHIRUR,ABHANG KONDIBHAU BHIMAJI,IND,1077,S13,36
2009,MAHARASHTRA,SHOLAPUR,SHINDE SUSHILKUMAR SAMBHAJIRAO,INC,387591,,
2009,MAHARASHTRA,SHOLAPUR,ADV. BANSODE SHARAD MARUTI,BJP,287959,,
2009,MAHARASHTRA,SHOLAPUR,GAIKWAD PRAMOD RAMCHANDRA,BSP,30457,,
2009,MAHARASHTRA,SHOLAPUR,BANSODE UTTAM BHIMSHA,IND,8134,,
2009,MAHARASHTRA,SHOLAPUR,VIJAYKUMAR BHAGWANRAO UGHADE,IND,7416,,
2009,MAHARASHTRA,SHOLAPUR,ADV. KASABEKAR SHRIDHAR LIMBAJI,RSPS,6176,,
2009,MAHARASHTRA,SHOLAPUR,MILIND MAREPPA MULE,IND,3913,,
2009,MAHARASHTRA,SHOLAPUR,VIKRAM UTTAM KASABE,IND,3315,,
2009,MAHARASHTRA,SHOLAPUR,BANSODE RAHUL DATTU,IND,2399,,
2009,MAHARASHTRA,SHOLAPUR,RAJGURU NARAYAN YEDU,BBM,1768,,
2009,MAHARASHTRA,SHOLAPUR,NITINKUMAR RAMCHANDRA KAMBLE ALIAS NITIN BANPURKAR,IND,1577,,
2009,MAHARASHTRA,SHOLAPUR,LAXMIKANT CHANDRAKANT GAIKWAD,KKJHS,1294,,
2009,MAHARASHTRA,SHOLAPUR,NARAYANKAR RAJENDRA BABURAO,IND,1223,,
2009,MAHARASHTRA,THANE,DR.SANJEEV GANESH NAIK,NCP,301000,S13,25
2009,MAHARASHTRA,THANE,CHAUGULE VIJAY LAXMAN,SHS,251980,S13,25
2009,MAHARASHTRA,THANE,RAJAN RAJE,MNS,134840,S13,25
2009,MAHARASHTRA,THANE,AVANINDRA KUMAR TRIPATHI,BSP,14192,S13,25
2009,MAHARASHTRA,THANE,VIDYADHAR LAXMAN JOSHI,IND,9680,S13,25
2009,MAHARASHTRA,THANE,KAMLAKAR ANAND TAYDE,BBM,3922,S13,25
2009,MAHARASHTRA,THANE,"MAHESH RATHI ""CHANAKYA""",RVNP,3401,S13,25
2009,MAHARASHTRA,THANE,BERNARDSHAW DAVID NADAR,RP(K),3016,S13,25
2009,MAHARASHTRA,THANE,JAIPRAKASH NARAYAN BHANDE,IND,2841,S13,25
2009,MAHARASHTRA,THANE,VIJAY CHAUGULE,IND,1889,S13,25
2009,MAHARASHTRA,THANE,KHAN FIROZ YUSUFKHAN,IND,1766,S13,25
2009,MAHARASHTRA,THANE,SINGH RAJESH MUNNILAL,RSPS,1698,S13,25
2009,MAHARASHTRA,THANE,SWATANTRA KUMAR PARMANAND ANAND,IND,1653,S13,25
2009,MAHARASHTRA,THANE,CHETAN PRAKASH JADHAV,IND,1625,S13,25
2009,MAHARASHTRA,THANE,R.D. TAMBE,IND,1559,S13,25
2009,MAHARASHTRA,THANE,JAIN SEEMA MAHENDRA,PRBP,1505,S13,25
2009,MAHARASHTRA,THANE,PRAMOD INGALE,IND,1374,S13,25
2009,MAHARASHTRA,THANE,PATHAN JAVEED KAMIL KHAN,NBNP,1291,S13,25
2009,MAHARASHTRA,THANE,GAUD FAUJDAR RANGI,IND,1261,S13,25
2009,MAHARASHTRA,THANE,KAMBLE SACHIN SHRIPAT,IND,1161,S13,25
2009,MAHARASHTRA,THANE,AHMAD AFJAL SHEIKH,IND,1109,S13,25
2009,MAHARASHTRA,THANE,KUMAR K.,IND,1092,S13,25
2009,MAHARASHTRA,THANE,PARAG HANUMANT NEWALKAR,KKJHS,937,S13,25
2009,MAHARASHTRA,THANE,SAYED SHAFIQ AHMED ZAIDI,IND,911,S13,25
2009,MAHARASHTRA,THANE,VILAS DIPAK KHAMBE,IND,853,S13,25
2009,MAHARASHTRA,THANE,PARANJAPE DIPSHREE DEEPAK,IND,803,S13,25
2009,MAHARASHTRA,THANE,MOH. RIZWAN ABDULLA PATEL,IND,762,S13,25
2009,MAHARASHTRA,THANE,MANGESH BHARAT KHADE,IND,672,S13,25
2009,MAHARASHTRA,THANE,FREDI ALBERT BHANGA,IND,650,S13,25
2009,MAHARASHTRA,THANE,MURLIDHAR KRUSNA PAWAR,IND,430,S13,25
2009,MAHARASHTRA,WARDHA,DATTA MEGHE,INC,352853,S13,8
2009,MAHARASHTRA,WARDHA,SURESH GANPATRAO WAGHMARE,BJP,256935,S13,8
2009,MAHARASHTRA,WARDHA,KANGALE BIPIN BABASAHEB,BSP,131643,S13,8
2009,MAHARASHTRA,WARDHA,SARANG PRAKASHRAO YAWALKAR,IND,7686,S13,8
2009,MAHARASHTRA,WARDHA,DIWATE RAMESH MADHAORAO,KM,3921,S13,8
2009,MAHARASHTRA,WARDHA,RAMTEKE PRAKASH BAKARAM,IND,3449,S13,8
2009,MAHARASHTRA,WARDHA,TAGADE VISHWESHWAR AWADHUTRAO,IND,2849,S13,8
2009,MAHARASHTRA,WARDHA,NARAYANRAO RAMJI CHIDAM,GGP,1996,S13,8
2009,MAHARASHTRA,WARDHA,JAGANNATH NILKANTHRAO RAUT,IND,1518,S13,8
2009,MAHARASHTRA,WARDHA,GUNWANT TUKARAMJI DAWANDE,IND,1233,S13,8
2009,MAHARASHTRA,WARDHA,DR. NITIN KESHORAO CHAVAN,PRBP,1105,S13,8
2009,MAHARASHTRA,WARDHA,PYARE SAHAB SHEIKH KARIM,DESEP,907,S13,8
2009,MAHARASHTRA,WARDHA,ISHWARKUMAR SHANKARRAO GHARPURE,IND,869,S13,8
2009,MAHARASHTRA,WARDHA,SANGITA SUNIL ALIAS SONU KAMBLE,ARP,798,S13,8
2009,MAHARASHTRA,WARDHA,ADV. SURESH SHINDE,IJP,691,S13,8
2009,MAHARASHTRA,WARDHA,BHOSE KAILAS VISHWASRAO,GMS,679,S13,8
2009,MAHARASHTRA,YAVATMAL-WASHIM,BHAVANA GAWALI (PATIL),SHS,384443,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,HARISING RATHOD,INC,327492,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,YEDATKAR DILIP LAXMANRAO,BSP,62781,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,UTTAM BHAGAJI KAMBLE,PRCP,8192,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,MANIYAR YUNUS MAHMOOD ZAHMI,AUDF,7412,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,PURUSHOTTAM DOMAJI BHAJGAWRE,IND,6126,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,KURESHI SK. MEHBUB SK.FATTU,BBM,4506,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,MANOJ JANARDAN PATIL,IND,3583,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,PAWAR RAMESH GORSING,IND,3311,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,NANDKISHOR NARAYANRAO THAKARE,IND,3292,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,MUKHADE SAU. LALITARAI SUBHASHRAO,IND,3062,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,MOHD. INAMURRAHIM MOHD. MUSA,IND,2751,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,SURESH BHIVA TARAL,IND,2576,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,MADHUKAR SHIVDASPPA GORATE,IND,2314,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,SURESH BABAN PEDEKAR,IND,1729,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,NETAJI SITARAMJI KINAKE,IND,1728,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,VISHNU KASINATH TAWKAR,IND,1701,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,MESHRAM BANDU GANPAT,IND,1629,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,MOHMMAD KHAN AZIZ KHAN,SP,1499,S13,14
2009,MAHARASHTRA,YAVATMAL-WASHIM,ATHAWALE SADANAND PRALHADRAO,IND,1449,S13,14
